wall_time,step,value
1604199438.780698,8991702,-480.5
1604199439.926566,8992202,-210.09999084472656
1604199441.069924,8992702,-160.1999969482422
1604199442.2094688,8993205,-110.0999984741211
1604199443.3723562,8993706,-170.1999969482422
1604199444.5475578,8994206,-90.0999984741211
1604199445.71661,8994723,-590.4000244140625
1604199446.8837178,8995223,-250.3000030517578
1604199448.056094,8995724,-260.29998779296875
1604199449.2266948,8996224,-50.099998474121094
1604199450.113076,8996724,-330.29998779296875
1604199451.279273,8997224,10.000001907348633
1604199452.4149408,8997724,-50.099998474121094
1604199453.8184981,8998364,-1970.5999755859375
1604199454.964598,8998865,-300.29998779296875
1604199456.098402,8999367,-680.7000122070312
1604199457.241919,8999867,10.000001907348633
1604199472.9509811,9000632,-1030.699951171875
1604199474.0074282,9001143,-480.3999938964844
1604199475.089428,9001643,-450.5
1604199476.237571,9002145,-190.1999969482422
1604199477.388405,9002645,-130.09999084472656
1604199478.8303292,9003329,-2740.89990234375
1604199479.987387,9003841,-1471.4000244140625
1604199481.144578,9004348,-260.1000061035156
1604199482.29599,9004849,-360.3999938964844
1604199483.442013,9005349,-60.099998474121094
1604199484.881566,9006033,-1950.0999755859375
1604199486.042212,9006533,-270.29998779296875
1604199487.208452,9007033,-50.099998474121094
1604199488.3599691,9007536,-110.0999984741211
1604199489.509835,9008036,-150.1999969482422
1604199490.663938,9008537,-470.5
1604199491.829613,9009037,50.0
1604199492.996355,9009537,-50.099998474121094
1604199493.864095,9010037,-50.099998474121094
1604199495.015094,9010537,40.0
1604199496.171574,9011041,-29.999998092651367
1604199497.3289442,9011542,-260.29998779296875
1604199498.4861922,9012044,-380.3999938964844
1604199499.646142,9012545,-80.0999984741211
1604199500.802906,9013045,50.0
1604199501.9602401,9013546,40.0
1604199503.131855,9014046,-490.5
1604199504.29022,9014546,-110.0999984741211
1604199505.4435258,9015046,50.0
1604199506.310626,9015546,30.000001907348633
1604199507.4724119,9016046,-250.3000030517578
1604199508.636838,9016547,-660.7000122070312
1604199509.789442,9017047,-50.099998474121094
1604199510.945627,9017547,-170.1999969482422
1604199512.110799,9018053,-110.0999984741211
1604199513.270398,9018553,-410.29998779296875
1604199514.98613,9019340,-4261.2998046875
1604199516.144008,9019840,-500.5
1604199517.303017,9020367,-250.0
1604199518.4587562,9020867,-200.1999969482422
1604199519.618668,9021367,-370.3999938964844
1604199520.7762089,9021868,-170.1999969482422
1604199521.9326332,9022368,-150.1999969482422
1604199523.0979,9022868,50.0
1604199524.25137,9023371,-480.5
1604199525.415709,9023872,-160.1999969482422
1604199526.283388,9024372,-50.099998474121094
1604199527.4366982,9024872,-450.5
1604199528.595904,9025372,-50.099998474121094
1604199529.7555919,9025874,-70.0999984741211
1604199530.912744,9026374,-50.099998474121094
1604199532.069341,9026875,-260.29998779296875
1604199533.228402,9027375,50.0
1604199534.3882859,9027875,-50.099998474121094
1604199535.5464199,9028375,20.000001907348633
1604199536.7031329,9028875,-270.29998779296875
1604199537.856111,9029376,40.0
1604199538.724582,9029879,-100.0999984741211
1604199539.879402,9030382,20.0
1604199541.0416331,9030882,-190.1999969482422
1604199542.198533,9031382,-50.099998474121094
1604199543.3540769,9031885,20.0
1604199544.508532,9032388,20.0
1604199545.662078,9032888,-50.099998474121094
1604199546.824895,9033394,-240.09999084472656
1604199547.9870431,9033894,-250.3000030517578
1604199549.143533,9034400,-29.999998092651367
1604199550.295964,9034902,-280.29998779296875
1604199551.458646,9035402,-50.099998474121094
1604199552.329901,9035902,50.0
1604199553.493995,9036402,-150.1999969482422
1604199554.6506162,9036903,40.0
1604199555.806017,9037403,50.0
1604199556.969003,9037903,-150.1999969482422
1604199558.1250591,9038410,-320.29998779296875
1604199559.278948,9038910,-1171.199951171875
1604199560.42867,9039411,-80.0999984741211
1604199561.590399,9039911,-250.3000030517578
1604199562.756338,9040411,40.0
1604199563.912501,9040916,-400.3999938964844
1604199565.064672,9041418,30.0
1604199565.93246,9041918,-130.09999084472656
1604199567.094497,9042418,-290.29998779296875
1604199568.2552378,9042926,-230.1999969482422
1604199569.408896,9043428,-280.29998779296875
1604199570.566839,9043928,-450.5
1604199571.7291222,9044428,50.0
1604199572.8849971,9044928,-60.099998474121094
1604199574.0415602,9045430,30.0
1604199575.198605,9045942,-80.0
1604199576.356385,9046452,-50.0
1604199577.522799,9046952,-50.099998474121094
1604199578.6795,9047452,-250.3000030517578
1604199579.8417962,9047952,30.000001907348633
1604199581.003478,9048453,-160.1999969482422
1604199581.8706691,9048954,-600.5
1604199583.031991,9049454,-150.1999969482422
1604199584.191759,9049955,-180.1999969482422
1604199591.093688,9050564,-449.6000061035156
1604199592.163893,9051065,40.0
1604199593.244664,9051565,-160.1999969482422
1604199594.3619242,9052065,-39.999996185302734
1604199595.575943,9052566,-90.0999984741211
1604199596.771459,9053066,-60.099998474121094
1604199597.951819,9053568,-1081.0999755859375
1604199598.8377678,9054077,-360.29998779296875
1604199600.0023942,9054578,10.000001907348633
1604199601.160749,9055084,-220.1999969482422
1604199602.596928,9055683,-1540.5999755859375
1604199603.760082,9056198,-300.20001220703125
1604199604.91837,9056699,-9.999998092651367
1604199606.081919,9057201,-170.1999969482422
1604199607.242553,9057703,-570.5999755859375
1604199608.3912761,9058204,-790.7999877929688
1604199609.552473,9058704,-9.999998092651367
1604199610.707459,9059206,-200.1999969482422
1604199611.5735328,9059706,-50.099998474121094
1604199612.7295082,9060206,-90.0999984741211
1604199613.8877912,9060706,-160.1999969482422
1604199615.039225,9061206,20.000001907348633
1604199616.200781,9061707,-160.1999969482422
1604199617.367039,9062208,-370.3999938964844
1604199618.5255492,9062708,-100.0999984741211
1604199619.684715,9063208,-580.5999755859375
1604199620.8431768,9063708,-50.099998474121094
1604199622.0102222,9064208,50.0
1604199623.1700869,9064708,50.0
1604199624.0424309,9065208,-50.099998474121094
1604199625.196249,9065709,-150.09999084472656
1604199626.3518221,9066209,-350.3999938964844
1604199628.319762,9067101,-3990.10009765625
1604199629.4766579,9067601,-350.3999938964844
1604199630.634156,9068101,-150.1999969482422
1604199631.791266,9068616,-340.20001220703125
1604199632.9482298,9069116,-50.099998474121094
1604199634.102426,9069617,40.0
1604199635.2534888,9070117,-50.099998474121094
1604199636.409481,9070617,-50.099998474121094
1604199637.581095,9071117,-60.099998474121094
1604199638.7360508,9071617,-50.099998474121094
1604199639.5954518,9072127,-60.0
1604199640.737057,9072627,-250.3000030517578
1604199641.875297,9073127,30.000001907348633
1604199643.037775,9073628,-260.29998779296875
1604199644.205759,9074128,-250.3000030517578
1604199645.36866,9074628,-270.1999816894531
1604199646.522134,9075128,-800.7999877929688
1604199647.6617448,9075628,30.000001907348633
1604199648.8028831,9076129,-160.1999969482422
1604199649.9510028,9076631,-370.3999938964844
1604199651.1166239,9077133,-530.5
1604199652.287401,9077633,-910.9000244140625
1604199653.171822,9078133,-860.7999877929688
1604199654.368194,9078633,-50.099998474121094
1604199655.562376,9079134,-460.5
1604199656.760601,9079634,-730.7000122070312
1604199657.9473972,9080145,-1191.0
1604199659.1111271,9080645,30.000001907348633
1604199660.253642,9081149,-9.999998092651367
1604199661.3960462,9081649,-1051.0999755859375
1604199662.533503,9082152,-370.29998779296875
1604199663.668363,9082654,-29.999996185302734
1604199664.841989,9083154,50.0
1604199666.012815,9083654,-190.1999969482422
1604199666.888426,9084154,-190.1999969482422
1604199668.0624828,9084656,-400.3999938964844
1604199669.22848,9085156,-460.5
1604199670.4012291,9085656,-60.099998474121094
1604199671.564312,9086156,-1011.0
1604199672.7330759,9086656,30.000001907348633
1604199673.90693,9087156,-690.7000122070312
1604199675.052713,9087656,-460.5
1604199676.194519,9088156,-980.9000244140625
1604199677.335341,9088657,-390.3999938964844
1604199678.477123,9089158,10.000001907348633
1604199679.336339,9089658,2.2649765014648438e-06
1604199680.478519,9090158,-310.29998779296875
1604199681.62773,9090660,-260.1999816894531
1604199682.768932,9091160,10.000001907348633
1604199683.9121091,9091661,-170.1999969482422
1604199685.0812218,9092208,-640.2000122070312
1604199686.256641,9092708,-280.29998779296875
1604199687.422945,9093208,-160.1999969482422
1604199689.455744,9094037,-3680.39990234375
1604199690.6219158,9094537,-400.3999938964844
1604199691.507079,9095038,-160.1999969482422
1604199692.678586,9095538,-200.1999969482422
1604199693.847682,9096041,-1011.0
1604199695.0071218,9096546,-780.7000122070312
1604199696.1781938,9097047,-410.3999938964844
1604199697.3217611,9097547,-280.29998779296875
1604199698.475565,9098047,-250.3000030517578
1604199699.61964,9098549,-200.1999969482422
1604199700.780589,9099052,20.0
1604199701.956265,9099552,50.0
1604199708.87698,9100052,-50.099998474121094
1604199709.9199739,9100564,-159.0
1604199710.995628,9101087,-310.1000061035156
1604199712.0964649,9101587,-60.099998474121094
1604199713.223884,9102087,-50.099998474121094
1604199714.1210182,9102587,-60.099998474121094
1604199715.331137,9103088,-971.0
1604199716.497994,9103588,-170.1999969482422
1604199717.662496,9104088,50.0
1604199718.825602,9104588,-160.1999969482422
1604199719.968767,9105088,-190.1999969482422
1604199721.113466,9105595,-240.1999969482422
1604199722.269734,9106097,-290.1999816894531
1604199723.4195042,9106598,-860.9000244140625
1604199724.5862021,9107099,-570.5999755859375
1604199725.744404,9107601,-80.0999984741211
1604199726.882269,9108102,-460.3999938964844
1604199727.741657,9108602,-460.5
1604199728.8842728,9109115,-500.3999938964844
1604199730.055947,9109615,-80.0999984741211
1604199731.219415,9110115,-310.29998779296875
1604199732.388175,9110615,50.0
1604199733.555479,9111115,30.000001907348633
1604199734.724355,9111616,-160.1999969482422
1604199735.900782,9112116,2.644956111907959e-06
1604199737.069228,9112616,-50.099998474121094
1604199738.232047,9113116,50.0
1604199739.403039,9113616,30.000001907348633
1604199741.147924,9114486,-4050.300048828125
1604199742.313514,9114986,-150.1999969482422
1604199743.485203,9115486,-590.5999755859375
1604199744.65501,9115986,-50.099998474121094
1604199746.123986,9116587,-1430.4000244140625
1604199747.281006,9117087,-150.1999969482422
1604199748.4190369,9117587,-390.3999938964844
1604199749.56653,9118087,-250.3000030517578
1604199750.4249642,9118587,-440.3999938964844
1604199751.571857,9119087,-430.3999938964844
1604199752.7101052,9119587,10.000001907348633
1604199753.847232,9120093,-740.7000122070312
1604199754.983865,9120593,40.0
1604199756.1253078,9121093,-390.3999938964844
1604199757.2685921,9121593,-510.5
1604199758.438535,9122093,-150.1999969482422
1604199759.604984,9122596,-510.5
1604199760.780403,9123096,10.000001907348633
1604199761.95853,9123596,-470.5
1604199763.12496,9124096,-460.5
1604199763.9996932,9124596,-290.29998779296875
1604199765.1471539,9125097,1.5050172805786133e-06
1604199766.281635,9125598,-110.0999984741211
1604199767.427049,9126098,-330.29998779296875
1604199768.569301,9126599,-670.7000122070312
1604199769.710057,9127099,-310.29998779296875
1604199770.870639,9127599,-180.1999969482422
1604199772.036458,9128100,-760.7999877929688
1604199773.210926,9128600,20.000001907348633
1604199774.403748,9129100,-290.29998779296875
1604199775.600963,9129600,-450.5
1604199776.500347,9130101,-540.5
1604199777.67846,9130601,-210.1999969482422
1604199778.852725,9131101,-60.099998474121094
1604199780.005019,9131601,-300.29998779296875
1604199781.145192,9132101,-500.5
1604199782.287123,9132601,50.0
1604199783.433558,9133101,-180.1999969482422
1604199784.592602,9133601,50.0
1604199785.7641568,9134102,-720.7000122070312
1604199786.934886,9134602,30.000001907348633
1604199787.8151932,9135102,-160.1999969482422
1604199788.9854221,9135602,40.0
1604199790.1554759,9136102,-370.3999938964844
1604199791.330105,9136604,10.000001907348633
1604199792.507662,9137106,-29.999998092651367
1604199793.6750028,9137606,-350.3999938964844
1604199794.848755,9138106,-310.29998779296875
1604199796.017987,9138608,-270.29998779296875
1604199797.188698,9139108,-250.3000030517578
1604199798.356663,9139608,-160.1999969482422
1604199799.500066,9140108,-39.999996185302734
1604199800.6415732,9140609,-470.5
1604199801.4971972,9141109,-280.29998779296875
1604199802.63997,9141609,-29.999996185302734
1604199803.781603,9142113,-370.29998779296875
1604199804.9293242,9142613,-250.3000030517578
1604199806.0806642,9143113,-450.5
1604199807.225848,9143613,-390.29998779296875
1604199808.367678,9144113,-180.1999969482422
1604199809.536906,9144617,-560.5
1604199810.714427,9145133,-240.10000610351562
1604199811.890443,9145633,-1371.4000244140625
1604199813.0614998,9146136,-190.1999969482422
1604199814.236453,9146737,-1510.5
1604199815.387328,9147238,-260.29998779296875
1604199816.5306938,9147738,-470.5
1604199817.672884,9148238,-500.5
1604199818.812139,9148738,-120.0999984741211
1604199819.948752,9149238,-110.0999984741211
1604199821.116389,9149738,-170.1999969482422
1604199829.022757,9150566,-628.0999755859375
1604199830.090741,9151068,-1131.0999755859375
1604199831.172738,9151568,-490.5
1604199832.257812,9152068,-290.29998779296875
1604199833.390733,9152570,-270.29998779296875
1604199834.534247,9153072,-410.3999938964844
1604199835.690588,9153572,-280.29998779296875
1604199836.846793,9154079,-180.09999084472656
1604199838.001359,9154579,30.000001907348633
1604199839.154001,9155079,-450.5
1604199840.021075,9155579,-50.099998474121094
1604199841.182305,9156079,-360.3999938964844
1604199842.34495,9156579,-50.099998474121094
1604199843.500942,9157079,-260.29998779296875
1604199844.6595001,9157580,40.0
1604199845.815388,9158080,30.000001907348633
1604199846.972348,9158580,30.000001907348633
1604199848.136553,9159080,-230.1999969482422
1604199849.2922602,9159595,-800.7000122070312
1604199850.452794,9160095,-560.5999755859375
1604199851.611041,9160596,-770.7000122070312
1604199852.765404,9161096,-520.5
1604199853.63861,9161596,-160.1999969482422
1604199854.794847,9162096,50.0
1604199855.950289,9162596,-230.1999969482422
1604199857.10914,9163096,-650.7000122070312
1604199858.267212,9163597,20.000001907348633
1604199859.429072,9164100,-820.7999877929688
1604199860.590069,9164602,-770.7999877929688
1604199861.7468328,9165102,-720.7000122070312
1604199862.902465,9165602,-90.0999984741211
1604199864.0615969,9166102,-9.99999713897705
1604199865.2151449,9166602,-250.3000030517578
1604199866.084148,9167102,-60.099998474121094
1604199867.238842,9167603,40.0
1604199868.39555,9168103,-350.3999938964844
1604199869.556702,9168603,-80.0999984741211
1604199870.7246761,9169103,-250.3000030517578
1604199871.876532,9169603,50.0
1604199873.020361,9170104,-160.1999969482422
1604199874.1689441,9170604,40.0
1604199875.343133,9171104,50.0
1604199876.513221,9171604,50.0
1604199877.671828,9172104,50.0
1604199878.5294662,9172604,40.0
1604199879.6676888,9173108,-29.999998092651367
1604199880.818014,9173608,50.0
1604199881.963504,9174108,50.0
1604199883.106225,9174609,40.0
1604199884.271989,9175110,1.8849968910217285e-06
1604199885.426185,9175611,-360.3999938964844
1604199886.603401,9176112,40.0
1604199887.773267,9176612,-150.1999969482422
1604199888.941953,9177112,-250.3000030517578
1604199890.110068,9177612,50.0
1604199891.283138,9178112,50.0
1604199892.155314,9178612,-170.1999969482422
1604199893.327429,9179113,-160.1999969482422
1604199894.491821,9179613,30.000001907348633
1604199895.663088,9180114,30.000001907348633
1604199896.835285,9180614,50.0
1604199897.995761,9181114,-9.99999713897705
1604199899.1350179,9181614,50.0
1604199900.270782,9182135,-170.0
1604199901.414312,9182662,-220.0
1604199902.564488,9183162,50.0
1604199903.738729,9183663,40.0
1604199904.905368,9184163,50.0
1604199906.0744991,9184663,50.0
1604199907.253258,9185164,40.0
1604199908.4231749,9185665,-60.099998474121094
1604199909.297049,9186165,50.0
1604199910.465149,9186666,-60.099998474121094
1604199911.638174,9187168,10.000001907348633
1604199912.804225,9187668,50.0
1604199913.975994,9188169,-60.099998474121094
1604199915.144762,9188669,50.0
1604199916.3135319,9189170,-60.099998474121094
1604199917.4652338,9189684,-90.0
1604199918.607506,9190184,40.0
1604199919.745033,9190685,40.0
1604199920.8825521,9191185,50.0
1604199922.018765,9191685,40.0
1604199922.877377,9192188,-220.1999969482422
1604199924.0181499,9192688,-650.7000122070312
1604199925.170261,9193189,-60.099998474121094
1604199926.314921,9193689,50.0
1604199927.462417,9194190,-280.29998779296875
1604199928.632305,9194690,30.000001907348633
1604199929.80459,9195190,-260.29998779296875
1604199930.975133,9195691,10.000001907348633
1604199932.116956,9196193,30.0
1604199933.255147,9196695,20.000001907348633
1604199934.401454,9197196,40.0
1604199935.5423338,9197696,-50.099998474121094
1604199936.393377,9198197,-160.1999969482422
1604199937.528024,9198697,50.0
1604199938.679394,9199198,40.0
1604199939.820241,9199698,50.0
1604199947.43345,9200564,-13.499999046325684
1604199948.51347,9201066,-70.0999984741211
1604199949.586337,9201569,20.0
1604199950.670458,9202069,10.000001907348633
1604199951.803467,9202570,40.0
1604199952.671148,9203071,40.0
1604199953.830642,9203571,50.0
1604199954.986908,9204072,40.0
1604199956.1505752,9204572,50.0
1604199957.295997,9205073,10.000001907348633
1604199958.4485881,9205573,50.0
1604199959.6022358,9206073,50.0
1604199960.7620301,9206573,40.0
1604199961.9230442,9207073,50.0
1604199963.066632,9207573,50.0
1604199964.223256,9208073,50.0
1604199965.09147,9208573,50.0
1604199966.254954,9209073,50.0
1604199967.415661,9209573,50.0
1604199968.5722759,9210073,-50.099998474121094
1604199969.7271218,9210574,40.0
1604199970.880406,9211077,20.0
1604199972.038568,9211578,40.0
1604199973.195294,9212152,-710.0
1604199974.353426,9212652,50.0
1604199975.810279,9213197,-400.0
1604199976.9542348,9213703,-210.1999969482422
1604199977.8110862,9214203,-50.099998474121094
1604199978.971763,9214703,40.0
1604199980.14286,9215204,40.0
1604199981.299561,9215704,50.0
1604199982.442044,9216208,10.000000953674316
1604199983.5918489,9216708,-50.099998474121094
1604199984.7333918,9217209,20.000001907348633
1604199985.88192,9217709,-50.099998474121094
1604199987.042776,9218209,50.0
1604199988.214705,9218712,-80.0999984741211
1604199989.3844008,9219213,30.000001907348633
1604199990.551945,9219713,50.0
1604199991.422028,9220213,50.0
1604199992.561579,9220713,-1051.0999755859375
1604199993.711775,9221213,40.0
1604199994.8546848,9221713,50.0
1604199995.99591,9222213,40.0
1604199997.1642082,9222715,30.0
1604199998.329557,9223215,30.000001907348633
1604199999.509088,9223718,-9.999998092651367
1604200000.67579,9224218,50.0
1604200001.848185,9224719,-60.099998474121094
1604200003.0215502,9225219,50.0
1604200003.902146,9225722,20.0
1604200005.075886,9226222,-50.099998474121094
1604200006.249144,9226722,40.0
1604200007.415825,9227222,50.0
1604200008.588898,9227724,30.0
1604200009.7664971,9228225,40.0
1604200010.937069,9228726,40.0
1604200012.106115,9229285,-550.0
1604200013.278765,9229787,30.0
1604200014.4486442,9230287,30.000001907348633
1604200016.4917262,9231151,-3590.0
1604200017.6640341,9231652,40.0
1604200018.854191,9232152,50.0
1604200020.0341508,9232653,20.000001907348633
1604200021.218484,9233153,50.0
1604200022.1026182,9233653,50.0
1604200023.287352,9234155,-19.999998092651367
1604200024.46542,9234655,30.000001907348633
1604200025.932499,9235256,-990.0
1604200027.106463,9235756,50.0
1604200028.553716,9236455,-2360.39990234375
1604200029.725836,9236965,-80.0
1604200030.890068,9237469,10.000000953674316
1604200032.069294,9237969,50.0
1604200033.796612,9238704,-2350.0
1604200034.966411,9239227,-180.0
1604200036.703094,9239997,-2850.199951171875
1604200037.870543,9240497,-50.099998474121094
1604200039.016743,9241001,10.000000953674316
1604200040.4275022,9241636,-1310.0
1604200041.846358,9242293,-1520.0
1604200042.99824,9242822,-240.0
1604200044.154093,9243328,-9.999999046325684
1604200045.324041,9243830,30.0
1604200046.493889,9244330,50.0
1604200047.674495,9244835,-300.29998779296875
1604200048.847594,9245335,-650.7000122070312
1604200050.0220969,9245835,-250.3000030517578
1604200050.880845,9246335,-50.099998474121094
1604200052.0242581,9246843,-30.0
1604200053.172244,9247344,40.0
1604200054.305585,9247844,50.0
1604200055.450797,9248357,-180.10000610351562
1604200056.870996,9249009,-2040.5
1604200067.36321,9250568,-6338.2998046875
1604200068.427428,9251077,-50.0
1604200070.894198,9252229,-6470.0
1604200071.7617831,9252729,50.0
1604200072.9318972,9253230,-360.3999938964844
1604200075.561884,9254295,-5720.10009765625
1604200076.71583,9254802,-80.0
1604200077.871637,9255308,-19.999998092651367
1604200079.029024,9255808,50.0
1604200079.905101,9256309,-60.099998474121094
1604200081.0574138,9256809,50.0
1604200082.202852,9257310,40.0
1604200083.633397,9257913,-1180.199951171875
1604200084.7958999,9258415,-70.0999984741211
1604200085.952105,9258922,-20.0
1604200087.101155,9259424,-70.0999984741211
1604200088.2531579,9259925,40.0
1604200089.410932,9260428,20.0
1604200090.578488,9260930,30.0
1604200091.4458811,9261431,-160.1999969482422
1604200092.605514,9261931,50.0
1604200093.763639,9262431,-550.5999755859375
1604200094.929975,9262931,40.0
1604200096.094378,9263431,50.0
1604200097.250465,9263937,-9.999999046325684
1604200098.411459,9264438,40.0
1604200099.565213,9264938,50.0
1604200100.725184,9265438,50.0
1604200101.889951,9265938,50.0
1604200103.049284,9266438,50.0
1604200103.9153202,9266938,50.0
1604200105.077117,9267438,-50.099998474121094
1604200106.2355468,9267938,50.0
1604200107.393993,9268438,40.0
1604200108.5498571,9268939,30.000001907348633
1604200109.70459,9269439,50.0
1604200110.863286,9269939,50.0
1604200112.033825,9270439,30.000001907348633
1604200113.20158,9270939,-50.099998474121094
1604200114.362342,9271439,50.0
1604200115.514687,9271939,50.0
1604200116.379992,9272439,50.0
1604200117.547858,9272940,40.0
1604200118.7061949,9273441,40.0
1604200119.861312,9273941,50.0
1604200121.012136,9274443,30.0
1604200122.175782,9274943,50.0
1604200123.337025,9275443,30.000001907348633
1604200124.4956741,9275943,50.0
1604200125.648797,9276443,50.0
1604200126.8082922,9276943,50.0
1604200127.9661891,9277443,50.0
1604200128.831092,9277943,50.0
1604200129.9924328,9278443,50.0
1604200131.147774,9278943,50.0
1604200132.302114,9279443,50.0
1604200133.46924,9279943,50.0
1604200134.629837,9280443,50.0
1604200135.784342,9280944,40.0
1604200137.230699,9281547,-1010.0
1604200138.098631,9282047,50.0
1604200139.265697,9282547,50.0
1604200140.4276679,9283047,-150.1999969482422
1604200141.5843499,9283547,50.0
1604200142.738013,9284048,10.000001907348633
1604200143.90062,9284549,40.0
1604200145.067214,9285049,50.0
1604200146.221165,9285551,-270.29998779296875
1604200147.3820128,9286051,50.0
1604200148.535191,9286551,-50.099998474121094
1604200149.70308,9287057,-710.7000122070312
1604200150.861656,9287558,40.0
1604200151.72981,9288060,30.0
1604200152.88868,9288565,-100.0999984741211
1604200154.046058,9289065,50.0
1604200155.20833,9289565,-50.099998474121094
1604200156.366383,9290065,50.0
1604200157.521332,9290565,40.0
1604200158.683024,9291065,-50.099998474121094
1604200159.830057,9291568,20.0
1604200160.987264,9292088,-760.5999755859375
1604200162.155371,9292591,-300.29998779296875
1604200163.323926,9293091,-29.999996185302734
1604200164.472766,9293591,-350.3999938964844
1604200165.611142,9294120,-340.1000061035156
1604200166.759607,9294624,10.000000953674316
1604200167.8965278,9295124,-50.099998474121094
1604200169.0423412,9295624,30.000001907348633
1604200169.9045491,9296125,-160.1999969482422
1604200171.07541,9296625,50.0
1604200172.246583,9297125,50.0
1604200173.41093,9297625,50.0
1604200174.583394,9298127,10.000000953674316
1604200175.750423,9298627,2.644956111907959e-06
1604200176.920588,9299127,50.0
1604200178.095757,9299627,40.0
1604200191.999748,9300564,63.70000076293945
1604200193.0588229,9301064,50.0
1604200194.1328561,9301564,50.0
1604200195.270155,9302064,50.0
1604200196.426524,9302564,50.0
1604200197.5975711,9303064,40.0
1604200198.751414,9303565,40.0
1604200199.905698,9304065,2.2649765014648438e-06
1604200203.864285,9305936,-15531.7001953125
1604200205.281003,9306550,-1290.199951171875
1604200206.9897778,9307349,-3110.10009765625
1604200208.149805,9307849,-50.099998474121094
1604200209.309417,9308349,-250.3000030517578
1604200210.467456,9308849,50.0
1604200211.627918,9309349,30.000001907348633
1604200212.7874,9309879,-260.0
1604200213.948875,9310381,-570.5999755859375
1604200215.104325,9310881,10.000001907348633
1604200216.256022,9311406,-420.20001220703125
1604200217.413017,9311906,40.0
1604200218.569272,9312406,-190.1999969482422
1604200220.846827,9313502,-6250.2998046875
1604200222.00272,9314002,-360.3999938964844
1604200223.152616,9314502,50.0
1604200224.310642,9315002,50.0
1604200225.472018,9315503,-9.999998092651367
1604200227.498317,9316413,-4760.7001953125
1604200228.652833,9316913,-450.5
1604200229.81355,9317413,30.000001907348633
1604200230.975512,9317914,40.0
1604200232.132363,9318417,-280.29998779296875
1604200233.288867,9318917,50.0
1604200234.1572669,9319418,-19.999998092651367
1604200235.597783,9320026,-1240.199951171875
1604200236.759488,9320526,-550.5999755859375
1604200237.914933,9321028,-89.99999237060547
1604200239.073975,9321530,-570.5999755859375
1604200240.225332,9322037,-50.0
1604200241.387531,9322537,-80.0999984741211
1604200242.552928,9323102,-800.2000122070312
1604200243.713105,9323602,50.0
1604200244.869026,9324104,-400.3999938964844
1604200246.0284648,9324604,-50.099998474121094
1604200247.187055,9325104,-260.29998779296875
1604200248.6175869,9325748,-2851.39990234375
1604200249.773077,9326249,30.000001907348633
1604200252.092705,9327249,-5250.2998046875
1604200253.2493598,9327749,-49.999996185302734
1604200254.117295,9328249,-750.7999877929688
1604200255.2751832,9328749,30.000001907348633
1604200256.429503,9329249,30.000001907348633
1604200257.594406,9329751,-190.1999969482422
1604200258.750499,9330252,-360.3999938964844
1604200259.914172,9330752,-170.1999969482422
1604200261.0702322,9331267,-910.7999877929688
1604200262.228395,9331767,-350.3999938964844
1604200263.389694,9332269,-90.0999984741211
1604200264.538323,9332769,-150.09999084472656
1604200265.700385,9333269,-260.29998779296875
1604200266.856556,9333769,-160.1999969482422
1604200267.727757,9334270,-600.5999755859375
1604200268.8845649,9334770,-460.5
1604200270.0380108,9335270,-310.29998779296875
1604200271.198133,9335770,20.000001907348633
1604200272.354649,9336270,-270.29998779296875
1604200273.5162299,9336770,-120.0999984741211
1604200274.673471,9337270,-230.1999969482422
1604200275.838349,9337771,-360.3999938964844
1604200276.997968,9338272,-360.3999938964844
1604200278.148951,9338772,-460.5
1604200279.31416,9339272,-50.099998474121094
1604200280.1791701,9339772,-150.1999969482422
1604200281.333382,9340287,-600.5
1604200282.773121,9340835,-1230.699951171875
1604200283.93242,9341335,-200.1999969482422
1604200285.092575,9341835,30.000001907348633
1604200286.253401,9342339,-410.3999938964844
1604200287.119874,9342839,50.0
1604200288.273248,9343339,50.0
1604200289.441304,9343839,-850.9000244140625
1604200290.5994408,9344339,50.0
1604200291.757096,9344839,-50.099998474121094
1604200292.921041,9345339,50.0
1604200294.056602,9345839,-380.3999938964844
1604200295.215174,9346339,50.0
1604200296.389567,9346839,50.0
1604200297.555619,9347339,-160.1999969482422
1604200298.722948,9347840,-1461.5
1604200299.595579,9348344,-140.0
1604200300.766349,9348844,-490.5
1604200301.9265149,9349345,-70.0999984741211
1604200303.079829,9349850,-29.999998092651367
1604200310.4568472,9350564,-739.4000244140625
1604200311.534465,9351067,-89.99999237060547
1604200312.621957,9351567,-150.1999969482422
1604200313.6953468,9352067,-50.099998474121094
1604200314.5359948,9352567,40.0
1604200315.695251,9353067,-60.099998474121094
1604200316.8633568,9353567,-150.1999969482422
1604200318.016938,9354069,10.000001907348633
1604200319.170384,9354570,-130.09999084472656
1604200320.323977,9355070,-250.3000030517578
1604200321.501479,9355570,-250.3000030517578
1604200322.6695948,9356071,40.0
1604200323.838584,9356574,20.0
1604200325.012581,9357074,-50.099998474121094
1604200326.186292,9357577,-190.1999969482422
1604200327.061035,9358077,-170.1999969482422
1604200328.2219598,9358579,-190.1999969482422
1604200329.389533,9359079,-150.1999969482422
1604200330.5428,9359579,-660.7000122070312
1604200331.683,9360079,-50.099998474121094
1604200332.829652,9360579,-460.5
1604200333.972621,9361079,-60.099998474121094
1604200335.117907,9361579,-480.5
1604200336.254252,9362079,-370.3999938964844
1604200337.409887,9362580,-59.999996185302734
1604200338.578433,9363080,40.0
